Feature ID	Taxon	Confidence
c7853be1da534a52c656e009a3cda075	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9781386432175107
f94b4d38e98abf3f0f5b9eb416e8799d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999999988346
58dcf2f5260a3bdd28ce154940b90ae9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999995660145
cfaa293d765043380d8907990c967c70	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9966192755768161
b6c3bf6496458974fffe93dc2d7362f8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9999376224342982
975cecc53ae7eef896a34cdd7f3c9f27	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9814777456890459
e0b749fd5f86be668e12833c781a44d0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.982313803188325
97045c49b1ff5340af3f820f6fa5b3d8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999999510624
1affcc70ba2181a6551e1227146bcaa6	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.999999999999929
6fa5be7cb430f6759e11cab8b8e91b8c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.8741005195087297
d8a52d9c3a3683bbd1a2a2cee16fb7e8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.838189877572939
c99d7b98829c4262dd1d771963d34c99	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7818769775620017
ae7862fcca9cee5d2165a4d790465a60	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9688832971319887
